交易日期↓,开盘点位,最高点位,最低点位,收盘点位,涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅（%）,成交量(万股),成交额(万元)
2013/5/31,"3,875.46","3,964.46","3,871.61","3,904.68",58.02,1.51,"2,904.68",290.47,"9,470.61","130,662.26"
2013/5/30,"3,824.14","3,887.77","3,813.54","3,846.65",30.69,0.8,"2,846.65",284.67,"6,610.13","97,676.84"
2013/5/29,"3,771.43","3,815.97","3,761.18","3,815.97",91.68,2.46,"2,815.97",281.6,"6,110.81","82,305.89"
2013/5/28,"3,866.05","3,866.05","3,703.78","3,724.29",-134.44,-3.48,"2,724.29",272.43,"9,693.48","127,933.50"
2013/5/27,"3,881.20","3,903.79","3,857.42","3,858.73",-2.65,-0.07,"2,858.73",285.87,"8,832.50","123,224.57"
2013/5/24,"3,800.22","3,867.26","3,788.51","3,861.38",73.26,1.93,"2,861.38",286.14,"10,334.12","133,185.26"
2013/5/23,"3,761.81","3,879.72","3,742.66","3,788.12",2.5,0.07,"2,788.12",278.81,"9,989.94","134,699.66"
2013/5/22,"3,852.00","3,862.68","3,742.13","3,785.62",-84.45,-2.18,"2,785.62",278.56,"11,391.43","166,078.39"
2013/5/21,"3,870.07","3,870.07","3,870.07","3,870.07",124.17,3.31,"2,870.07",287.01,"8,383.83","147,599.05"
2013/5/20,"3,745.90","3,745.90","3,745.90","3,745.90",233.15,6.64,"2,745.90",274.59,"6,448.23","110,593.61"
2013/5/17,"3,512.75","3,512.75","3,512.75","3,512.75",48.94,1.41,"2,512.75",251.27,"4,499.42","78,250.02"
2013/5/16,"3,463.81","3,463.81","3,463.81","3,463.81",-45.27,-1.29,"2,463.81",246.38,"6,252.49","111,075.87"
2013/5/15,"3,509.08","3,509.08","3,509.08","3,509.08",87.05,2.54,"2,509.08",250.91,"6,154.27","106,411.13"
2013/5/14,"3,422.03","3,422.03","3,422.03","3,422.03",8.94,0.26,"2,422.03",242.2,"7,125.24","119,905.19"
2013/5/13,"3,413.09","3,413.09","3,413.09","3,413.09",175.21,5.41,"2,413.09",241.31,"5,093.12","90,122.29"
2013/5/10,"3,237.88","3,237.88","3,237.88","3,237.88",7.33,0.23,"2,237.88",223.79,"2,319.26","39,654.46"
2013/5/9,"3,230.55","3,230.55","3,230.55","3,230.55",24.98,0.78,"2,230.55",223.06,"2,052.55","31,719.90"
2013/5/8,"3,205.58","3,205.58","3,205.58","3,205.58",78.58,2.51,"2,205.58",220.56,"2,186.18","33,056.07"
2013/5/7,"3,126.99","3,126.99","3,126.99","3,126.99",-13.77,-0.44,"2,126.99",212.7,"1,508.12","22,247.69"
2013/5/6,"3,140.77","3,140.77","3,140.77","3,140.77",71.47,2.33,"2,140.77",214.08,"2,244.67","34,798.75"
2013/5/3,"3,069.30","3,069.30","3,069.30","3,069.30",59.66,1.98,"2,069.30",206.93,"1,464.95","22,053.19"
2013/5/2,"3,009.63","3,009.63","3,009.63","3,009.63",73.72,2.51,"2,009.63",200.96,878.6,"14,339.64"
2013/4/26,"2,935.92","2,935.92","2,935.92","2,935.92",-66.09,-2.2,"1,935.92",193.59,"1,257.98","18,640.60"
2013/4/25,"3,002.01","3,002.01","3,002.01","3,002.01",-72.38,-2.35,"2,002.01",200.2,"2,367.95","38,413.13"
2013/4/24,"3,074.39","3,074.39","3,074.39","3,074.39",84.8,2.84,"2,074.39",207.44,"2,006.44","31,660.70"
2013/4/23,"2,989.58","2,989.58","2,989.58","2,989.58",-60.2,-1.97,"1,989.58",198.96,"1,887.89","29,541.57"
2013/4/22,"3,049.78","3,049.78","3,049.78","3,049.78",42.54,1.41,"2,049.78",204.98,"1,986.28","33,797.90"
2013/4/19,"3,007.24","3,007.24","3,007.24","3,007.24",57.8,1.96,"2,007.24",200.72,"1,527.97","25,222.64"
2013/4/18,"2,949.43","2,949.43","2,949.43","2,949.43",-26.68,-0.9,"1,949.43",194.94,"1,533.95","28,273.75"
2013/4/17,"2,976.11","2,976.11","2,976.11","2,976.11",66.19,2.27,"1,976.11",197.61,"1,404.76","26,750.00"
2013/4/16,"2,909.92","2,909.92","2,909.92","2,909.92",0.63,0.02,"1,909.92",190.99,806.01,"11,617.39"
2013/4/15,"2,909.29","2,909.29","2,909.29","2,909.29",-28.55,-0.97,"1,909.29",190.93,727.45,"11,357.94"
2013/4/12,"2,937.84","2,937.84","2,937.84","2,937.84",-23.65,-0.8,"1,937.84",193.78,647.11,"9,687.17"
2013/4/11,"2,961.48","2,961.48","2,961.48","2,961.48",-35.04,-1.17,"1,961.48",196.15,708.16,"11,144.55"
2013/4/10,"2,996.53","2,996.53","2,996.53","2,996.53",-11.42,-0.38,"1,996.53",199.65,923.33,"14,395.22"
2013/4/9,"3,007.95","3,007.95","3,007.95","3,007.95",4.49,0.15,"2,007.95",200.8,"1,127.80","18,216.85"
2013/4/8,"3,003.46","3,003.46","3,003.46","3,003.46",66.99,2.28,"2,003.46",200.35,993.03,"15,626.60"
2013/4/3,"2,936.47","2,936.47","2,936.47","2,936.47",-6.93,-0.24,"1,936.47",193.65,821,"12,756.60"
2013/4/2,"2,943.41","2,943.41","2,943.41","2,943.41",-58.87,-1.96,"1,943.41",194.34,"1,183.72","18,480.58"
2013/4/1,"3,002.28","3,002.28","3,002.28","3,002.28",23.58,0.79,"2,002.28",200.23,"1,041.13","17,293.90"
2013/3/29,"2,978.70","2,978.70","2,978.70","2,978.70",-15.56,-0.52,"1,978.70",197.87,902.7,"13,630.44"
2013/3/28,"2,994.26","2,994.26","2,994.26","2,994.26",-89.16,-2.89,"1,994.26",199.43,"1,445.16","23,283.38"
2013/3/27,"3,083.42","3,083.42","3,083.42","3,083.42",-20.13,-0.65,"2,083.42",208.34,"1,558.70","25,618.50"
2013/3/26,"3,103.54","3,103.54","3,103.54","3,103.54",-11.39,-0.37,"2,103.54",210.35,"1,268.39","21,456.30"
2013/3/25,"3,114.93","3,114.93","3,114.93","3,114.93",-7.88,-0.25,"2,114.93",211.49,"1,123.95","18,165.59"
2013/3/22,"3,122.82","3,122.82","3,122.82","3,122.82",5.85,0.19,"2,122.82",212.28,"1,521.64","26,444.77"
2013/3/21,"3,116.96","3,116.96","3,116.96","3,116.96",61.83,2.02,"2,116.96",211.7,"1,982.43","32,385.05"
2013/3/20,"3,055.13","3,055.13","3,055.13","3,055.13",101.13,3.42,"2,055.13",205.51,"1,325.60","20,931.49"
2013/3/19,"2,954.00","2,954.00","2,954.00","2,954.00",-3.14,-0.11,"1,954.00",195.4,918.95,"13,101.53"
2013/3/18,"2,957.14","2,957.14","2,957.14","2,957.14",-37.87,-1.26,"1,957.14",195.71,"1,109.48","15,676.48"
2013/3/15,"2,995.01","2,995.01","2,995.01","2,995.01",4.48,0.15,"1,995.01",199.5,"1,543.20","22,788.13"
2013/3/14,"2,990.53","2,990.53","2,990.53","2,990.53",-18.05,-0.6,"1,990.53",199.05,"1,466.70","21,395.34"
2013/3/13,"3,008.58","3,008.58","3,008.58","3,008.58",16.46,0.55,"2,008.58",200.86,"1,734.05","25,432.35"
2013/3/12,"2,992.12","2,992.12","2,992.12","2,992.12",-135.1,-4.32,"1,992.12",199.21,"2,177.01","33,788.17"
2013/3/11,"3,127.22","3,127.22","3,127.22","3,127.22",11.24,0.36,"2,127.22",212.72,"1,553.51","26,179.84"
2013/3/8,"3,115.98","3,115.98","3,115.98","3,115.98",-71.46,-2.24,"2,115.98",211.6,"1,551.80","25,746.89"
2013/3/7,"3,187.44","3,187.44","3,187.44","3,187.44",-56.37,-1.74,"2,187.44",218.74,"3,485.66","54,723.30"
2013/3/6,"3,243.81","3,243.81","3,243.81","3,243.81",56.24,1.76,"2,243.81",224.38,"4,546.94","71,111.30"
2013/3/5,"3,187.57","3,187.57","3,187.57","3,187.57",139.52,4.58,"2,187.57",218.76,"3,865.61","52,953.13"
2013/3/4,"3,048.05","3,048.05","3,048.05","3,048.05",-82.44,-2.63,"2,048.05",204.8,"2,613.49","39,536.08"
2013/3/1,"3,130.48","3,130.48","3,130.48","3,130.48",83.61,2.74,"2,130.48",213.05,"2,874.34","45,404.63"
2013/2/28,"3,046.87","3,046.87","3,046.87","3,046.87",43.9,1.46,"2,046.87",204.69,"2,276.32","35,444.84"
2013/2/27,"3,002.97","3,002.97","3,002.97","3,002.97",9.11,0.3,"2,002.97",200.3,"2,212.34","35,378.05"
2013/2/26,"2,993.86","2,993.86","2,993.86","2,993.86",-47.7,-1.57,"1,993.86",199.39,"1,892.44","30,401.11"
2013/2/25,"3,041.56","3,041.56","3,041.56","3,041.56",49.36,1.65,"2,041.56",204.16,"1,951.30","32,274.84"
2013/2/22,"2,992.20","2,992.20","2,992.20","2,992.20",-28.05,-0.93,"1,992.20",199.22,"1,662.94","26,177.11"
2013/2/21,"3,020.25","3,020.25","3,020.25","3,020.25",1.05,0.03,"2,020.25",202.03,"2,518.72","39,770.01"
2013/2/20,"3,019.20","3,019.20","3,019.20","3,019.20",61.79,2.09,"2,019.20",201.92,"1,663.00","24,130.38"
2013/2/19,"2,957.41","2,957.41","2,957.41","2,957.41",-56.69,-1.88,"1,957.41",195.74,"2,325.55","33,861.29"
2013/2/18,"3,014.10","3,014.10","3,014.10","3,014.10",58.09,1.97,"2,014.10",201.41,"2,129.08","31,801.43"
2013/2/8,"2,956.01","2,956.01","2,956.01","2,956.01",52.05,1.79,"1,956.01",195.6,"1,815.43","27,028.21"
2013/2/7,"2,903.96","2,903.96","2,903.96","2,903.96",19.58,0.68,"1,903.96",190.4,"1,295.91","19,765.27"
2013/2/6,"2,884.39","2,884.39","2,884.39","2,884.39",45.72,1.61,"1,884.39",188.44,"1,514.61","21,868.56"
2013/2/5,"2,838.67","2,838.67","2,838.67","2,838.67",45.24,1.62,"1,838.67",183.87,"1,106.47","16,458.84"
2013/2/4,"2,793.43","2,793.43","2,793.43","2,793.43",-39.41,-1.39,"1,793.43",179.34,"1,426.32","21,269.65"
2013/2/1,"2,832.84","2,832.84","2,832.84","2,832.84",23.63,0.84,"1,832.84",183.28,"1,144.73","17,216.20"
2013/1/31,"2,809.21","2,809.21","2,809.21","2,809.21",-51.13,-1.79,"1,809.21",180.92,"1,420.30","20,931.76"
2013/1/30,"2,860.34","2,860.34","2,860.34","2,860.34",-62.28,-2.13,"1,860.34",186.03,"2,091.03","31,123.49"
2013/1/29,"2,922.62","2,922.62","2,922.62","2,922.62",62.24,2.18,"1,922.62",192.26,"2,071.79","31,288.32"
2013/1/28,"2,860.38","2,860.38","2,860.38","2,860.38",64.22,2.3,"1,860.38",186.04,"1,428.18","21,990.98"
2013/1/25,"2,796.16","2,796.16","2,796.16","2,796.16",4.03,0.14,"1,796.16",179.62,"1,153.07","16,654.24"
2013/1/24,"2,792.13","2,792.13","2,792.13","2,792.13",-108.89,-3.75,"1,792.13",179.21,"1,911.38","27,634.75"
2013/1/23,"2,901.02","2,901.02","2,901.02","2,901.02",12.64,0.44,"1,901.02",190.1,"1,749.38","25,726.55"
2013/1/22,"2,888.38","2,888.38","2,888.38","2,888.38",-95.15,-3.19,"1,888.38",188.84,"2,101.67","31,002.04"
2013/1/21,"2,983.52","2,983.52","2,983.52","2,983.52",2.2,0.07,"1,983.52",198.35,"2,056.80","31,802.94"
2013/1/18,"2,981.33","2,981.33","2,981.33","2,981.33",30.53,1.03,"1,981.33",198.13,"1,596.02","23,476.39"
2013/1/17,"2,950.79","2,950.79","2,950.79","2,950.79",-40.33,-1.35,"1,950.79",195.08,"1,782.74","26,368.46"
2013/1/16,"2,991.12","2,991.12","2,991.12","2,991.12",-64.4,-2.11,"1,991.12",199.11,"2,731.99","39,815.66"
2013/1/15,"3,055.52","3,055.52","3,055.52","3,055.52",71.71,2.4,"2,055.52",205.55,"3,689.51","52,932.27"
2013/1/14,"2,983.81","2,983.81","2,983.81","2,983.81",92.04,3.18,"1,983.81",198.38,"2,743.53","40,869.93"
2013/1/11,"2,891.78","2,891.78","2,891.78","2,891.78",-50.41,-1.71,"1,891.78",189.18,"2,999.04","44,048.54"
2013/1/10,"2,942.19","2,942.19","2,942.19","2,942.19",58.45,2.03,"1,942.19",194.22,"3,210.82","44,644.50"
2013/1/9,"2,883.74","2,883.74","2,883.74","2,883.74",26.77,0.94,"1,883.74",188.37,"3,460.21","51,129.06"
2013/1/8,"2,856.97","2,856.97","2,856.97","2,856.97",23.34,0.82,"1,856.97",185.7,"2,727.52","40,490.63"
2013/1/7,"2,833.63","2,833.63","2,833.63","2,833.63",35.14,1.26,"1,833.63",183.36,"1,814.50","26,857.66"
2013/1/4,"2,798.49","2,798.49","2,798.49","2,798.49",0.78,0.03,"1,798.49",179.85,"2,202.51","33,728.53"
2012/12/31,"2,797.71","2,797.71","2,797.71","2,797.71",28.13,1.02,"1,797.71",179.77,"2,745.26","40,840.57"
2012/12/28,"2,769.58","2,769.58","2,769.58","2,769.58",75.01,2.78,"1,769.58",176.96,"3,036.60","43,602.69"
2012/12/27,"2,694.57","2,694.57","2,694.57","2,694.57",-116.9,-4.16,"1,694.57",169.46,"3,078.17","44,148.86"
2012/12/26,"2,811.46","2,811.46","2,811.46","2,811.46",102.31,3.78,"1,811.46",181.15,"3,480.98","50,267.21"
2012/12/25,"2,709.16","2,709.16","2,709.16","2,709.16",34.86,1.3,"1,709.16",170.92,"2,950.00","40,566.18"
2012/12/24,"2,674.30","2,674.30","2,674.30","2,674.30",31.23,1.18,"1,674.30",167.43,"2,495.91","33,131.88"
2012/12/21,"2,643.07","2,643.07","2,643.07","2,643.07",64.6,2.51,"1,643.07",164.31,"3,362.73","45,850.35"
2012/12/20,"2,578.46","2,578.46","2,578.46","2,578.46",80.97,3.24,"1,578.46",157.85,"2,316.50","31,265.91"
2012/12/19,"2,497.50","2,497.50","2,497.50","2,497.50",33.71,1.37,"1,497.50",149.75,"2,159.15","26,219.88"
2012/12/18,"2,463.78","2,463.78","2,463.78","2,463.78",-0.19,-0.01,"1,463.78",146.38,"2,578.21","31,385.53"
2012/12/17,"2,463.97","2,463.97","2,463.97","2,463.97",34.99,1.44,"1,463.97",146.4,"2,428.15","29,553.87"
2012/12/14,"2,428.98","2,428.98","2,428.98","2,428.98",99.62,4.28,"1,428.98",142.9,"2,109.00","24,464.68"
2012/12/13,"2,329.37","2,329.37","2,329.37","2,329.37",-60.98,-2.55,"1,329.37",132.94,"1,085.93","12,268.36"
2012/12/12,"2,390.34","2,390.34","2,390.34","2,390.34",9.24,0.39,"1,390.34",139.03,"1,580.85","17,986.97"
2012/12/11,"2,381.10","2,381.10","2,381.10","2,381.10",-38.56,-1.59,"1,381.10",138.11,"2,025.17","22,403.43"
2012/12/10,"2,419.66","2,419.66","2,419.66","2,419.66",70.68,3.01,"1,419.66",141.97,"2,666.63","29,558.88"
2012/12/7,"2,348.98","2,348.98","2,348.98","2,348.98",56.86,2.48,"1,348.98",134.9,"2,015.94","22,999.09"
2012/12/6,"2,292.12","2,292.12","2,292.12","2,292.12",5.01,0.22,"1,292.12",129.21,"1,873.12","21,070.18"
2012/12/5,"2,287.11","2,287.11","2,287.11","2,287.11",95.76,4.37,"1,287.11",128.71,"1,962.83","22,715.33"
2012/12/4,"2,191.35","2,191.35","2,191.35","2,191.35",28.85,1.33,"1,191.35",119.13,"1,215.88","12,672.80"
2012/12/3,"2,162.50","2,162.50","2,162.50","2,162.50",-94.36,-4.18,"1,162.50",116.25,892.9,"9,521.67"
2012/11/30,"2,256.86","2,256.86","2,256.86","2,256.86",11.09,0.49,"1,256.86",125.69,"1,051.20","11,566.36"
2012/11/29,"2,245.77","2,245.77","2,245.77","2,245.77",-41.82,-1.83,"1,245.77",124.58,"1,015.69","10,713.53"
2012/11/28,"2,287.59","2,287.59","2,287.59","2,287.59",-64.43,-2.74,"1,287.59",128.76,"1,467.84","15,005.63"
2012/11/27,"2,352.02","2,352.02","2,352.02","2,352.02",-88.44,-3.62,"1,352.02",135.2,"1,924.59","21,863.51"
2012/11/26,"2,440.46","2,440.46","2,440.46","2,440.46",-51.38,-2.06,"1,440.46",144.05,"1,410.76","15,740.60"
2012/11/23,"2,491.84","2,491.84","2,491.84","2,491.84",-23.04,-0.92,"1,491.84",149.18,"1,845.03","20,740.85"
2012/11/22,"2,514.88","2,514.88","2,514.88","2,514.88",-48.66,-1.9,"1,514.88",151.49,"1,451.78","17,448.88"
2012/11/21,"2,563.54","2,563.54","2,563.54","2,563.54",59.3,2.37,"1,563.54",156.35,"2,684.08","31,227.17"
2012/11/20,"2,504.25","2,504.25","2,504.25","2,504.25",58.8,2.4,"1,504.25",150.42,"1,841.26","22,869.92"
2012/11/19,"2,445.45","2,445.45","2,445.45","2,445.45",-20.28,-0.82,"1,445.45",144.54,"1,147.69","14,092.59"
2012/11/16,"2,465.73","2,465.73","2,465.73","2,465.73",-36.87,-1.47,"1,465.73",146.57,"1,218.40","15,317.25"
2012/11/15,"2,502.60","2,502.60","2,502.60","2,502.60",-96.43,-3.71,"1,502.60",150.26,"1,608.73","19,622.37"
2012/11/14,"2,599.03","2,599.03","2,599.03","2,599.03",1.14,0.04,"1,599.03",159.9,"1,706.75","20,696.75"
2012/11/13,"2,597.89","2,597.89","2,597.89","2,597.89",-40.52,-1.54,"1,597.89",159.79,"1,986.92","23,687.23"
2012/11/12,"2,638.41","2,638.41","2,638.41","2,638.41",25.86,0.99,"1,638.41",163.84,"2,756.97","33,228.72"
2012/11/9,"2,612.55","2,612.55","2,612.55","2,612.55",1.22,0.05,"1,612.55",161.25,"2,121.82","27,081.43"
2012/11/8,"2,611.33","2,611.33","2,611.33","2,611.33",-50.44,-1.9,"1,611.33",161.13,"1,600.63","22,291.46"
2012/11/7,"2,661.77","2,661.77","2,661.77","2,661.77",28.37,1.08,"1,661.77",166.18,"1,184.01","16,287.87"
2012/11/6,"2,633.40","2,633.40","2,633.40","2,633.40",-17.23,-0.65,"1,633.40",163.34,980.97,"15,225.34"
2012/11/5,"2,650.64","2,650.64","2,650.64","2,650.64",-40.37,-1.5,"1,650.64",165.06,954.08,"12,885.90"
2012/11/2,"2,691.01","2,691.01","2,691.01","2,691.01",8.86,0.33,"1,691.01",169.1,997.17,"14,133.35"
2012/11/1,"2,682.15","2,682.15","2,682.15","2,682.15",55.04,2.1,"1,682.15",168.21,"1,004.17","14,386.84"
2012/10/31,"2,627.11","2,627.11","2,627.11","2,627.11",-3.35,-0.13,"1,627.11",162.71,562.02,"7,666.74"
2012/10/30,"2,630.45","2,630.45","2,630.45","2,630.45",1.68,0.06,"1,630.45",163.05,582.4,"8,517.09"
2012/10/29,"2,628.77","2,628.77","2,628.77","2,628.77",-5.27,-0.2,"1,628.77",162.88,562.84,"7,681.77"
2012/10/26,"2,634.04","2,634.04","2,634.04","2,634.04",-65.18,-2.41,"1,634.04",163.4,"1,018.23","13,451.77"
2012/10/25,"2,699.22","2,699.22","2,699.22","2,699.22",-39.76,-1.45,"1,699.22",169.92,"1,037.59","14,054.47"
2012/10/24,"2,738.99","2,738.99","2,738.99","2,738.99",-34.78,-1.25,"1,738.99",173.9,"1,397.38","19,984.08"
2012/10/23,"2,773.77","2,773.77","2,773.77","2,773.77",-38.07,-1.35,"1,773.77",177.38,"1,472.34","19,930.16"
2012/10/22,"2,811.83","2,811.83","2,811.83","2,811.83",28.68,1.03,"1,811.83",181.18,"1,374.35","19,851.68"
2012/10/19,"2,783.15","2,783.15","2,783.15","2,783.15",-12.25,-0.44,"1,783.15",178.31,"1,367.21","19,885.84"
2012/10/18,"2,795.40","2,795.40","2,795.40","2,795.40",42.68,1.55,"1,795.40",179.54,"1,405.66","20,135.52"
2012/10/17,"2,752.73","2,752.73","2,752.73","2,752.73",21.55,0.79,"1,752.73",175.27,"1,183.81","17,106.28"
2012/10/16,"2,731.18","2,731.18","2,731.18","2,731.18",7.16,0.26,"1,731.18",173.12,"1,116.18","17,014.14"
2012/10/15,"2,724.02","2,724.02","2,724.02","2,724.02",-103.71,-3.67,"1,724.02",172.4,"1,550.78","23,822.74"
2012/10/12,"2,827.73","2,827.73","2,827.73","2,827.73",7.08,0.25,"1,827.73",182.77,"2,084.07","30,902.17"
2012/10/11,"2,820.65","2,820.65","2,820.65","2,820.65",-86.44,-2.97,"1,820.65",182.07,"1,792.47","24,152.43"
2012/10/10,"2,907.09","2,907.09","2,907.09","2,907.09",22.5,0.78,"1,907.09",190.71,"1,774.92","23,784.11"
2012/10/9,"2,884.59","2,884.59","2,884.59","2,884.59",87.95,3.14,"1,884.59",188.46,"1,739.69","23,856.53"
2012/10/8,"2,796.64","2,796.64","2,796.64","2,796.64",20.15,0.73,"1,796.64",179.66,932.95,"13,061.36"
2012/9/28,"2,776.49","2,776.49","2,776.49","2,776.49",78.32,2.9,"1,776.49",177.65,"1,125.58","14,907.23"
2012/9/27,"2,698.18","2,698.18","2,698.18","2,698.18",73.7,2.81,"1,698.18",169.82,818.49,"11,211.55"
2012/9/26,"2,624.48","2,624.48","2,624.48","2,624.48",-74.91,-2.78,"1,624.48",162.45,645.96,"9,118.11"
2012/9/25,"2,699.39","2,699.39","2,699.39","2,699.39",-45.28,-1.65,"1,699.39",169.94,673.78,"9,736.07"
2012/9/24,"2,744.67","2,744.67","2,744.67","2,744.67",20.34,0.75,"1,744.67",174.47,866.42,"12,149.47"
2012/9/21,"2,724.34","2,724.34","2,724.34","2,724.34",-69.89,-2.5,"1,724.34",172.43,"1,247.08","17,305.39"
2012/9/20,"2,794.22","2,794.22","2,794.22","2,794.22",-155.23,-5.26,"1,794.22",179.42,"1,765.91","25,634.71"
2012/9/19,"2,949.46","2,949.46","2,949.46","2,949.46",38.51,1.32,"1,949.46",194.95,"1,742.69","25,494.08"
2012/9/18,"2,910.94","2,910.94","2,910.94","2,910.94",24.91,0.86,"1,910.94",191.09,"1,208.37","17,647.31"
2012/9/17,"2,886.03","2,886.03","2,886.03","2,886.03",-81.91,-2.76,"1,886.03",188.6,"1,256.56","18,924.59"
2012/9/14,"2,967.94","2,967.94","2,967.94","2,967.94",-0.82,-0.03,"1,967.94",196.79,"1,539.45","23,820.60"
2012/9/13,"2,968.76","2,968.76","2,968.76","2,968.76",-69.64,-2.29,"1,968.76",196.88,"1,876.42","28,475.27"
2012/9/12,"3,038.40","3,038.40","3,038.40","3,038.40",-30.46,-0.99,"2,038.40",203.84,"2,322.03","34,366.24"
2012/9/11,"3,068.86","3,068.86","3,068.86","3,068.86",-37.62,-1.21,"2,068.86",206.89,"2,538.07","37,438.47"
2012/9/10,"3,106.48","3,106.48","3,106.48","3,106.48",65.47,2.15,"2,106.48",210.65,"4,289.43","64,914.44"
2012/9/7,"3,041.00","3,041.00","3,041.00","3,041.00",42.23,1.41,"2,041.00",204.1,"4,927.54","75,229.93"
2012/9/6,"2,998.78","2,998.78","2,998.78","2,998.78",29.71,1,"1,998.78",199.88,"3,412.29","48,638.44"
2012/9/5,"2,969.07","2,969.07","2,969.07","2,969.07",66.75,2.3,"1,969.07",196.91,"2,974.08","46,282.39"
2012/9/4,"2,902.32","2,902.32","2,902.32","2,902.32",62.42,2.2,"1,902.32",190.23,"3,209.01","56,382.13"
2012/9/3,"2,839.89","2,839.89","2,839.89","2,839.89",63.12,2.27,"1,839.89",183.99,"1,677.73","31,776.18"
2012/8/31,"2,776.78","2,776.78","2,776.78","2,776.78",76.95,2.85,"1,776.78",177.68,"1,600.23","28,803.22"
2012/8/30,"2,699.83","2,699.83","2,699.83","2,699.83",-47.41,-1.73,"1,699.83",169.98,"1,751.12","26,263.57"
2012/8/29,"2,747.24","2,747.24","2,747.24","2,747.24",19.66,0.72,"1,747.24",174.72,"1,398.86","23,283.54"
2012/8/28,"2,727.58","2,727.58","2,727.58","2,727.58",36.84,1.37,"1,727.58",172.76,"1,088.79","17,318.00"
2012/8/27,"2,690.74","2,690.74","2,690.74","2,690.74",-73.12,-2.65,"1,690.74",169.07,"1,262.27","18,964.88"
2012/8/24,"2,763.86","2,763.86","2,763.86","2,763.86",-56.66,-2.01,"1,763.86",176.39,"1,409.80","21,364.04"
2012/8/23,"2,820.52","2,820.52","2,820.52","2,820.52",40.08,1.44,"1,820.52",182.05,"1,583.57","23,008.34"
2012/8/22,"2,780.44","2,780.44","2,780.44","2,780.44",1.21,0.04,"1,780.44",178.04,"2,069.93","32,620.26"
2012/8/21,"2,779.24","2,779.24","2,779.24","2,779.24",86.82,3.22,"1,779.24",177.92,"1,419.59","21,952.67"
2012/8/20,"2,692.41","2,692.41","2,692.41","2,692.41",34.04,1.28,"1,692.41",169.24,603.82,"8,998.15"
2012/8/17,"2,658.37","2,658.37","2,658.37","2,658.37",-13.82,-0.52,"1,658.37",165.84,564.86,"8,457.02"
2012/8/16,"2,672.19","2,672.19","2,672.19","2,672.19",-19.12,-0.71,"1,672.19",167.22,655.82,"9,722.56"
2012/8/15,"2,691.31","2,691.31","2,691.31","2,691.31",-22.81,-0.84,"1,691.31",169.13,970.67,"15,085.20"
2012/8/14,"2,714.12","2,714.12","2,714.12","2,714.12",50.11,1.88,"1,714.12",171.41,"1,111.18","16,046.35"
2012/8/13,"2,664.01","2,664.01","2,664.01","2,664.01",-105.01,-3.79,"1,664.01",166.4,"1,230.06","18,290.89"
2012/8/10,"2,769.02","2,769.02","2,769.02","2,769.02",-9.33,-0.34,"1,769.02",176.9,"1,493.74","21,776.59"
2012/8/9,"2,778.35","2,778.35","2,778.35","2,778.35",65.79,2.43,"1,778.35",177.84,"1,609.65","24,049.63"
2012/8/8,"2,712.56","2,712.56","2,712.56","2,712.56",14.51,0.54,"1,712.56",171.26,"1,208.38","16,766.66"
2012/8/7,"2,698.06","2,698.06","2,698.06","2,698.06",13.4,0.5,"1,698.06",169.81,"1,138.12","18,489.89"
2012/8/6,"2,684.65","2,684.65","2,684.65","2,684.65",84.09,3.23,"1,684.65",168.47,"1,332.51","21,388.88"
2012/8/3,"2,600.57","2,600.57","2,600.57","2,600.57",67.4,2.66,"1,600.57",160.06,997.1,"15,069.18"
2012/8/2,"2,533.17","2,533.17","2,533.17","2,533.17",24.57,0.98,"1,533.17",153.32,862.08,"12,528.54"
2012/8/1,"2,508.60","2,508.60","2,508.60","2,508.60",36.89,1.49,"1,508.60",150.86,650.21,"10,016.71"
2012/7/31,"2,471.71","2,471.71","2,471.71","2,471.71",-88.97,-3.47,"1,471.71",147.17,837.33,"13,013.65"
2012/7/30,"2,560.68","2,560.68","2,560.68","2,560.68",-57.92,-2.21,"1,560.68",156.07,835.5,"13,004.14"
2012/7/27,"2,618.60","2,618.60","2,618.60","2,618.60",10.96,0.42,"1,618.60",161.86,"1,035.47","16,204.14"
2012/7/26,"2,607.64","2,607.64","2,607.64","2,607.64",-31.9,-1.21,"1,607.64",160.76,924.05,"14,081.50"
2012/7/25,"2,639.54","2,639.54","2,639.54","2,639.54",-4.72,-0.18,"1,639.54",163.95,788.47,"12,628.40"
2012/7/24,"2,644.26","2,644.26","2,644.26","2,644.26",19.86,0.76,"1,644.26",164.43,667.52,"10,073.64"
