,abbrev_symbol,board_type,de_listed_date,exchange,industry_code,industry_name,listed_date,order_book_id,round_lot,sector_code,sector_code_name,special_type,status,symbol,type
166,JHSW,SMEBoard,0000-00-00,XSHE,C27,医药制造业,2012-07-13,002688.XSHE,100.0,HealthCare,医疗保健,Normal,Active,金河生物,CS
167,DTMY,MainBoard,0000-00-00,XSHG,B06,煤炭开采和洗选业,2006-06-23,601001.XSHG,100.0,Energy,能源,Normal,Active,大同煤业,CS
168,SZGT,MainBoard,0000-00-00,XSHE,C37,铁路、船舶、航空航天和其他运输设备制造业,1992-05-07,000008.XSHE,100.0,Industrials,工业,Normal,Active,神州高铁,CS
169,HFGJ,GEM,0000-00-00,XSHE,C33,金属制品业,2015-07-01,300488.XSHE,100.0,Industrials,工业,Normal,Active,恒锋工具,CS
170,SDDK,MainBoard,0000-00-00,XSHE,S90,综合,1996-06-27,000409.XSHE,100.0,Industrials,工业,Normal,Active,山东地矿,CS
171,YGTZ,MainBoard,0000-00-00,XSHG,C22,造纸及纸制品业,1997-04-30,600069.XSHG,100.0,Materials,原材料,Normal,Active,银鸽投资,CS
172,THXC,SMEBoard,0000-00-00,XSHE,C28,化学纤维制造业,2008-06-25,002254.XSHE,100.0,Materials,原材料,Normal,Active,泰和新材,CS
173,SNYG,SMEBoard,0000-00-00,XSHE,F52,零售业,2004-07-21,002024.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,苏宁易购,CS
174,KMTQ,SMEBoard,0000-00-00,XSHE,N77,生态保护和环境治理业,2011-02-18,002549.XSHE,100.0,Industrials,工业,Normal,Active,凯美特气,CS
175,CJCM,MainBoard,0000-00-00,XSHG,R85,新闻和出版业,1996-10-03,600757.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,长江传媒,CS
176,MBZ,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-02-05,002351.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,漫步者,CS
177,JZHT,SMEBoard,0000-00-00,XSHE,C13,农副食品加工业,2010-12-03,002515.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,金字火腿,CS
178,LNKG,MainBoard,0000-00-00,XSHE,H61,住宿业,1993-11-18,000524.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,岭南控股,CS
179,AKKC,MainBoard,0000-00-00,XSHE,C36,汽车制造业,1997-07-25,000868.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,安凯客车,CS
180,BGGF,MainBoard,0000-00-00,XSHG,C31,黑色金属冶炼及压延加工业,2001-03-09,600010.XSHG,100.0,Materials,原材料,Normal,Active,包钢股份,CS
181,LPYL,GEM,0000-00-00,XSHE,C35,专用设备制造业,2009-10-30,300003.XSHE,100.0,HealthCare,医疗保健,Normal,Active,乐普医疗,CS
182,SDGS,MainBoard,0000-00-00,XSHG,G54,道路运输业,2002-03-18,600350.XSHG,100.0,Industrials,工业,Normal,Active,山东高速,CS
183,YFW,MainBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,1996-12-17,000670.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,盈方微,CS
184,HLBN,GEM,0000-00-00,XSHE,R86,广播、电视、电影和影视录音制作业,2012-02-09,300291.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,华录百纳,CS
185,JAHB,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,2016-04-28,603822.XSHG,100.0,Materials,原材料,Normal,Active,嘉澳环保,CS
186,STSW,MainBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,1997-06-27,000755.XSHE,100.0,Materials,原材料,StarST,Active,*ST三维,CS
187,NFCM,MainBoard,0000-00-00,XSHG,R85,新闻和出版业,2016-02-15,601900.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,南方传媒,CS
188,WLJJ,MainBoard,0000-00-00,XSHG,C21,家具制造业,2017-06-16,603326.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,我乐家居,CS
189,SDHD,SMEBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2016-08-26,002810.XSHE,100.0,Materials,原材料,Normal,Active,山东赫达,CS
190,JHJG,MainBoard,0000-00-00,XSHG,C22,造纸及纸制品业,2017-10-25,603607.XSHG,100.0,Materials,原材料,Normal,Active,京华激光,CS
191,NEGF,SMEBoard,0000-00-00,XSHE,C29,橡胶和塑料制品业,2016-11-29,002825.XSHE,100.0,Materials,原材料,Normal,Active,纳尔股份,CS
192,GDHT,SMEBoard,0000-00-00,XSHE,C36,汽车制造业,2006-12-29,002101.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,广东鸿图,CS
193,THFW,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2014-09-10,300397.XSHE,100.0,Industrials,工业,Normal,Active,天和防务,CS
194,*STHT,MainBoard,0000-00-00,XSHE,C15,酒、饮料和精制茶制造业,2000-08-07,000995.XSHE,100.0,ConsumerStaples,必需消费品,StarST,Active,*ST皇台,CS
195,KLGF,GEM,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2014-10-30,300405.XSHE,100.0,Materials,原材料,Normal,Active,科隆股份,CS
196,GHGF,MainBoard,0000-00-00,XSHG,C36,汽车制造业,2001-12-27,600523.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,贵航股份,CS
197,DFCL,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,2017-10-13,603110.XSHG,100.0,Materials,原材料,Normal,Active,东方材料,CS
198,KLGF,GEM,0000-00-00,XSHE,C30,非金属矿物制品业,2017-10-26,300715.XSHE,100.0,Materials,原材料,Normal,Active,凯伦股份,CS
199,JLSY,MainBoard,0000-00-00,XSHG,C23,印刷和记录媒介复制业,1994-02-24,600836.XSHG,100.0,Industrials,工业,Normal,Active,界龙实业,CS
200,HPF,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2012-08-21,300350.XSHE,100.0,Industrials,工业,Normal,Active,华鹏飞,CS
201,DBYL,SMEBoard,0000-00-00,XSHE,C35,专用设备制造业,2017-09-22,002901.XSHE,100.0,HealthCare,医疗保健,Normal,Active,大博医疗,CS
202,YHJS,SMEBoard,0000-00-00,XSHE,C32,有色金属冶炼和压延加工业,2007-11-13,002182.XSHE,100.0,Materials,原材料,Normal,Active,云海金属,CS
203,YTNY,MainBoard,0000-00-00,XSHG,B06,煤炭开采和洗选业,1998-05-13,600157.XSHG,100.0,Utilities,公用事业,Normal,Active,永泰能源,CS
204,JMJJ,GEM,0000-00-00,XSHE,C35,专用设备制造业,2011-12-29,300281.XSHE,100.0,Industrials,工业,Normal,Active,金明精机,CS
205,JTL,GEM,0000-00-00,XSHE,C34,通用设备制造业,2010-06-25,300091.XSHE,100.0,Industrials,工业,Normal,Active,金通灵,CS
206,GST,GEM,0000-00-00,XSHE,C27,医药制造业,2015-04-22,300436.XSHE,100.0,HealthCare,医疗保健,Normal,Active,广生堂,CS
207,YXD,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2017-04-26,300514.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,友讯达,CS
208,XMGM,MainBoard,0000-00-00,XSHG,F51,批发业,1996-10-03,600755.XSHG,100.0,Industrials,工业,Normal,Active,厦门国贸,CS
209,YLGF,SMEBoard,0000-00-00,XSHE,C33,金属制品业,2017-02-07,002846.XSHE,100.0,Materials,原材料,Normal,Active,英联股份,CS
210,HHGS,MainBoard,0000-00-00,XSHG,C13,农副食品加工业,2016-11-24,603336.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,宏辉果蔬,CS
211,STGF,MainBoard,0000-00-00,XSHG,C30,非金属矿物制品业,2015-07-01,603838.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,四通股份,CS
212,ZBHJ,MainBoard,0000-00-00,XSHE,C35,专用设备制造业,1993-10-08,000519.XSHE,100.0,Materials,原材料,Normal,Active,中兵红箭,CS
213,YMKD,MainBoard,0000-00-00,XSHG,M73,研究和试验发展,2018-05-08,603259.XSHG,100.0,HealthCare,医疗保健,Normal,Active,药明康德,CS
214,ZYGF,MainBoard,0000-00-00,XSHG,S90,综合,1996-11-20,600770.XSHG,100.0,Industrials,工业,Normal,Active,综艺股份,CS
215,HFKJ,MainBoard,0000-00-00,XSHG,C37,铁路、船舶、航空航天和其他运输设备制造业,2001-12-12,600391.XSHG,100.0,Industrials,工业,Normal,Active,航发科技,CS
216,ZYKJ,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-03-16,002369.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,卓翼科技,CS
217,PAN,SMEBoard,0000-00-00,XSHE,C21,家具制造业,2017-03-10,002853.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,皮阿诺,CS
218,YLGF,MainBoard,0000-00-00,XSHG,C33,金属制品业,2015-02-27,603969.XSHG,100.0,Materials,原材料,Normal,Active,银龙股份,CS
219,JYJT,SMEBoard,0000-00-00,XSHE,M74,专业技术服务业,2010-05-06,002398.XSHE,100.0,Materials,原材料,Normal,Active,建研集团,CS
220,HJT,MainBoard,0000-00-00,XSHG,C33,金属制品业,2016-12-22,603577.XSHG,100.0,Industrials,工业,Normal,Active,汇金通,CS
221,HKCY,GEM,0000-00-00,XSHE,R87,文化艺术业,2017-01-20,300592.XSHE,100.0,Industrials,工业,Normal,Active,华凯创意,CS
222,ZCGJ,MainBoard,0000-00-00,XSHG,E48,土木工程建筑业,2005-04-12,600970.XSHG,100.0,Industrials,工业,Normal,Active,中材国际,CS
223,ABS,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2014-08-01,300389.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,艾比森,CS
224,RFYY,MainBoard,0000-00-00,XSHG,C27,医药制造业,1997-06-06,600079.XSHG,100.0,HealthCare,医疗保健,Normal,Active,人福医药,CS
225,DFTX,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,1996-11-26,600776.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,东方通信,CS
226,ZXYY,MainBoard,2010-02-12,XSHG,Unknown,未知,1994-03-11,600842.XSHG,100.0,HealthCare,医疗保健,Normal,Delisted,中西药业,CS
227,JLJT,MainBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,1993-05-07,000510.XSHE,100.0,Materials,原材料,Normal,Active,金路集团,CS
228,HWKJ,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2017-07-21,002888.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,惠威科技,CS
229,FKDQ,MainBoard,0000-00-00,XSHG,C38,电气机械和器材制造业,2016-04-18,603868.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,飞科电器,CS
230,HTKJ,GEM,0000-00-00,XSHE,C30,非金属矿物制品业,2015-03-19,300374.XSHE,100.0,Industrials,工业,Normal,Active,恒通科技,CS
231,HTY,MainBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,1993-10-28,000525.XSHE,100.0,Materials,原材料,Normal,Active,红太阳,CS
232,SYXX,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2017-08-03,300687.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,赛意信息,CS
233,JSY,MainBoard,0000-00-00,XSHG,C15,酒、饮料和精制茶制造业,2014-07-03,603369.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,今世缘,CS
234,THDB,MainBoard,0000-00-00,XSHG,C27,医药制造业,1994-08-24,600867.XSHG,100.0,HealthCare,医疗保健,Normal,Active,通化东宝,CS
235,WEL,GEM,0000-00-00,XSHE,N77,生态保护和环境治理业,2011-03-16,300190.XSHE,100.0,Industrials,工业,Normal,Active,维尔利,CS
236,GZHB,GEM,0000-00-00,XSHE,N77,生态保护和环境治理业,2014-08-01,300388.XSHE,100.0,Industrials,工业,Normal,Active,国祯环保,CS
237,BGBZ,MainBoard,0000-00-00,XSHG,C33,金属制品业,2015-06-11,601968.XSHG,100.0,Materials,原材料,Normal,Active,宝钢包装,CS
238,YTZY,MainBoard,0000-00-00,XSHE,B09,有色金属矿采选业,2000-06-08,000975.XSHE,100.0,Materials,原材料,Normal,Active,银泰资源,CS
239,GJQC,MainBoard,0000-00-00,XSHG,F51,批发业,2001-03-05,600335.XSHG,100.0,Industrials,工业,Normal,Active,国机汽车,CS
240,JCDZ,SMEBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,2010-01-22,002339.XSHE,100.0,Industrials,工业,Normal,Active,积成电子,CS
241,LKXC,GEM,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2015-04-23,300446.XSHE,100.0,Materials,原材料,Normal,Active,乐凯新材,CS
242,ZGSY,MainBoard,0000-00-00,XSHG,B07,石油和天然气开采业,2007-11-05,601857.XSHG,100.0,Energy,能源,Normal,Active,中国石油,CS
243,QJYY,MainBoard,0000-00-00,XSHG,C27,医药制造业,2004-03-12,600479.XSHG,100.0,HealthCare,医疗保健,Normal,Active,千金药业,CS
244,GYGS,MainBoard,0000-00-00,XSHG,G54,道路运输业,2000-05-18,600269.XSHG,100.0,Industrials,工业,Normal,Active,赣粤高速,CS
245,HLX,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-03-26,300065.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,海兰信,CS
246,XWH,GEM,0000-00-00,XSHE,R86,广播、电视、电影和影视录音制作业,2012-07-10,300336.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,新文化,CS
247,RQGF,GEM,0000-00-00,XSHE,C34,通用设备制造业,2010-10-13,300126.XSHE,100.0,Industrials,工业,Normal,Active,锐奇股份,CS
248,RCDF,MainBoard,0000-00-00,XSHG,C38,电气机械和器材制造业,2012-05-21,603366.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,日出东方,CS
249,SDZG,SMEBoard,0000-00-00,XSHE,C34,通用设备制造业,2011-07-07,002598.XSHE,100.0,Industrials,工业,Normal,Active,山东章鼓,CS
250,HTGD,MainBoard,0000-00-00,XSHG,C38,电气机械和器材制造业,2003-08-22,600487.XSHG,100.0,Industrials,工业,Normal,Active,亨通光电,CS
251,ZHKJ,MainBoard,0000-00-00,XSHE,C13,农副食品加工业,1997-03-18,000702.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,正虹科技,CS
252,THGF,MainBoard,0000-00-00,XSHG,C25,石油加工、炼焦及核燃料加工业,2000-11-09,600281.XSHG,100.0,Industrials,工业,Normal,Active,太化股份,CS
253,PMGF,MainBoard,0000-00-00,XSHG,B06,煤炭开采和洗选业,2006-11-23,601666.XSHG,100.0,Energy,能源,Normal,Active,平煤股份,CS
254,HMGF,SMEBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2006-09-15,002068.XSHE,100.0,Materials,原材料,Normal,Active,黑猫股份,CS
255,SLJY,MainBoard,0000-00-00,XSHG,C29,橡胶和塑料制品业,2011-06-30,601058.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,赛轮金宇,CS
256,SHDQ,MainBoard,0000-00-00,XSHG,C34,通用设备制造业,2008-12-05,601727.XSHG,100.0,Industrials,工业,Normal,Active,上海电气,CS
257,HCTX,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2017-01-25,300578.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,会畅通讯,CS
258,ZXYY,MainBoard,0000-00-00,XSHG,C27,医药制造业,2001-06-06,600329.XSHG,100.0,HealthCare,医疗保健,Normal,Active,中新药业,CS
259,TZWH,GEM,0000-00-00,XSHE,R85,新闻和出版业,2010-12-15,300148.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,天舟文化,CS
260,AFYL,SMEBoard,0000-00-00,XSHE,C24,文教、工美、体育和娱乐用品制造业,2009-09-10,002292.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,奥飞娱乐,CS
261,MYGD,SMEBoard,0000-00-00,XSHE,C35,专用设备制造业,2012-07-31,002690.XSHE,100.0,Industrials,工业,Normal,Active,美亚光电,CS
262,GSBE,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2017-02-13,002848.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,高斯贝尔,CS
263,HWSW,MainBoard,0000-00-00,XSHE,F52,零售业,1998-12-18,000078.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,海王生物,CS
264,KSGF,GEM,0000-00-00,XSHE,C30,非金属矿物制品业,2018-01-25,300737.XSHE,100.0,Materials,原材料,Normal,Active,科顺股份,CS
265,LXBY,SMEBoard,0000-00-00,XSHE,C34,通用设备制造业,2017-07-11,002884.XSHE,100.0,Industrials,工业,Normal,Active,凌霄泵业,CS
266,GJGJ,MainBoard,0000-00-00,XSHE,C15,酒、饮料和精制茶制造业,1996-09-27,000596.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,古井贡酒,CS
267,DBZQ,MainBoard,0000-00-00,XSHE,J67,资本市场服务,1997-02-27,000686.XSHE,100.0,Financials,金融,Normal,Active,东北证券,CS
268,TDYS,GEM,0000-00-00,XSHE,R86,广播、电视、电影和影视录音制作业,2015-02-17,300426.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,唐德影视,CS
269,NYGF,SMEBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,2008-02-01,002212.XSHE,100.0,Industrials,工业,Normal,Active,南洋股份,CS
270,XAGF,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,1994-01-03,600803.XSHG,100.0,Materials,原材料,Normal,Active,新奥股份,CS
271,TWGF,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2016-12-28,002835.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,同为股份,CS
272,MPZB,SMEBoard,0000-00-00,XSHE,C41,其他制造业,2011-04-22,002574.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,明牌珠宝,CS
273,FNGF,MainBoard,0000-00-00,XSHG,D44,电力、热力生产和供应业,2004-05-31,600483.XSHG,100.0,Utilities,公用事业,Normal,Active,福能股份,CS
274,RJMF,GEM,0000-00-00,XSHE,C34,通用设备制造业,2015-06-12,300470.XSHE,100.0,Industrials,工业,Normal,Active,日机密封,CS
275,CDGF,MainBoard,0000-00-00,XSHG,E48,土木工程建筑业,2016-10-10,603887.XSHG,100.0,Industrials,工业,Normal,Active,城地股份,CS
276,YTYY,SMEBoard,0000-00-00,XSHE,C27,医药制造业,2010-03-16,002370.XSHE,100.0,HealthCare,医疗保健,Normal,Active,亚太药业,CS
277,SBKJ,SMEBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,2007-02-08,002112.XSHE,100.0,Industrials,工业,Normal,Active,三变科技,CS
278,HWWH,SMEBoard,0000-00-00,XSHE,R86,广播、电视、电影和影视录音制作业,2010-11-17,002502.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,骅威文化,CS
279,MNLS,SMEBoard,0000-00-00,XSHE,C30,非金属矿物制品业,2017-12-19,002918.XSHE,100.0,Materials,原材料,Normal,Active,蒙娜丽莎,CS
280,JXKY,MainBoard,0000-00-00,XSHE,B09,有色金属矿采选业,1997-01-20,000688.XSHE,100.0,Materials,原材料,Normal,Active,建新矿业,CS
281,ZGSH,MainBoard,0000-00-00,XSHG,B07,石油和天然气开采业,2001-08-08,600028.XSHG,100.0,Energy,能源,Normal,Active,中国石化,CS
282,ZHTX,MainBoard,0000-00-00,XSHG,I65,软件和信息技术服务业,2017-08-10,603602.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,纵横通信,CS
283,HZYY,MainBoard,0000-00-00,XSHG,C27,医药制造业,2000-07-25,600267.XSHG,100.0,HealthCare,医疗保健,Normal,Active,海正药业,CS
284,FAN,SMEBoard,0000-00-00,XSHE,C17,纺织业,2009-12-30,002327.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,富安娜,CS
285,BSGF,GEM,0000-00-00,XSHE,C34,通用设备制造业,2015-04-23,300441.XSHE,100.0,Industrials,工业,Normal,Active,鲍斯股份,CS
286,DLGF,GEM,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-02-11,300054.XSHE,100.0,Materials,原材料,Normal,Active,鼎龙股份,CS
287,JKGF,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,2017-01-19,603337.XSHG,100.0,Industrials,工业,Normal,Active,杰克股份,CS
288,GHWL,MainBoard,0000-00-00,XSHG,S90,综合,1992-01-13,600603.XSHG,100.0,Financials,金融,Normal,Active,广汇物流,CS
289,ZYGF,GEM,0000-00-00,XSHE,C38,电气机械和器材制造业,2009-10-30,300018.XSHE,100.0,Industrials,工业,Normal,Active,中元股份,CS
290,JYGF,MainBoard,0000-00-00,XSHG,C23,印刷和记录媒介复制业,2017-01-24,603429.XSHG,100.0,Materials,原材料,Normal,Active,集友股份,CS
291,XCKJ,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2016-09-20,300542.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,新晨科技,CS
292,ZKXC,SMEBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,2009-09-03,002290.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,中科新材,CS
293,HGGF,MainBoard,0000-00-00,XSHG,C34,通用设备制造业,2003-07-21,600475.XSHG,100.0,Industrials,工业,Normal,Active,华光股份,CS
294,CSSW,SMEBoard,0000-00-00,XSHE,C27,医药制造业,2012-06-05,002680.XSHE,100.0,HealthCare,医疗保健,Normal,Active,长生生物,CS
295,CDZS,SMEBoard,0000-00-00,XSHE,I65,软件和信息技术服务业,2008-06-23,002253.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,川大智胜,CS
296,HXKJ,MainBoard,0000-00-00,XSHG,C38,电气机械和器材制造业,2015-03-03,603015.XSHG,100.0,Industrials,工业,Normal,Active,弘讯科技,CS
297,SYHB,GEM,0000-00-00,XSHE,C34,通用设备制造业,2010-06-25,300090.XSHE,100.0,Industrials,工业,Normal,Active,盛运环保,CS
298,SNGF,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-06-01,002417.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,深南股份,CS
299,DYYY,MainBoard,0000-00-00,XSHG,F52,零售业,1994-02-24,600833.XSHG,100.0,ConsumerStaples,必需消费品,Other,Active,第一医药,CS
300,THJK,MainBoard,0000-00-00,XSHE,C27,医药制造业,1998-03-27,000790.XSHE,100.0,HealthCare,医疗保健,Normal,Active,泰合健康,CS
301,TKSW,SMEBoard,0000-00-00,XSHE,C13,农副食品加工业,2006-12-26,002100.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,天康生物,CS
302,LSGB,GEM,0000-00-00,XSHE,L72,商务服务业,2010-02-26,300058.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,蓝色光标,CS
